UTM_X,UTM_Y,elevation
622797.8073578704,4196056.5140154203,565.039428710938
622799.1370440236,4195967.7472815327,606.816345214844
622800.4667061605,4195878.9805590212,639.202819824219
622801.7963442802,4195790.2138478905,637.680541992188
622803.1259583832,4195701.4471481368,619.290893554688
622804.4555484686,4195612.6804597639,622.301452636719
622805.7851145366,4195523.9137827680,641.045043945312
622807.1146565868,4195435.1471171528,660.418518066406
622808.4441746186,4195346.3804629147,687.667358398438
622809.7736686324,4195257.6138200546,734.597595214844
622811.1031386274,4195168.8471885733,778.410522460938
622812.4325846034,4195080.0805684710,842.111389160156
622813.7620065606,4194991.3139597466,901.593505859375
622815.0914044984,4194902.5473623993,1016.77075195312
622816.4207784164,4194813.7807764318,1044.62646484375
622817.7501283148,4194725.0142018413,1006.99810791016
622842.8590131430,4197744.1381577738,509.329895019531
622844.1899178067,4197655.3712002002,508.481597900391
622845.5207984446,4197566.6042540036,513.468017578125
622846.8516550568,4197477.8373191915,526.891967773438
622848.1824876430,4197389.0703957556,539.204772949219
622849.5132962028,4197300.3034837004,533.319213867188
622850.8440807360,4197211.5365830231,524.119140625
622852.1748412426,4197122.7696937267,519.048706054688
622853.5055777220,4197034.0028158091,516.659362792969
622854.8362901740,4196945.2359492714,515.052124023438
622856.1669785988,4196856.4690941116,512.738342285156
622857.4976429954,4196767.7022503316,509.811492919922
622858.8282833642,4196678.9354179306,510.271789550781
622860.1588997046,4196590.1685969094,513.1201171875
622861.4894920164,4196501.4017872652,516.20556640625
622862.8200602994,4196412.6349889999,521.889282226562
622864.1506045534,4196323.8682021145,529.302062988281
622865.4811247780,4196235.1014266070,546.452758789062
622866.8116209728,4196146.3346624784,560.528564453125
622868.1420931382,4196057.5679097269,594.936889648438
622869.4725412732,4195968.8011683570,629.651672363281
622870.8029653780,4195880.0344383605,659.902465820312
622872.1333654522,4195791.2677197456,646.067443847656
622873.4637414956,4195702.5010125088,626.45458984375
622874.7940935078,4195613.7343166480,635.039306640625
622876.1244214888,4195524.9676321661,651.988403320312
622877.4547254380,4195436.2009590622,662.365966796875
622878.7850053556,4195347.4342973363,705.686584472656
622880.1152612410,4195258.6676469883,738.786010742188
622881.4454930940,4195169.9010080164,788.626037597656
622882.7757009144,4195081.1343804225,832.088928222656
622884.1058847022,4194992.3677642075,951.822692871094
622885.4360444566,4194903.6011593677,1036.80981445312
622886.7661801778,4194814.8345659059,1066.98657226562
622888.0962918652,4194726.0679838210,1026.34387207031
622913.1792740616,4197745.1927979393,507.703186035156
622914.5109409688,4197656.4258328937,506.334991455078
622915.8425838368,4197567.6588792261,512.307067871094
622917.1742026652,4197478.8919369392,521.310913085938
622918.5057974538,4197390.1250060303,536.298889160156
622919.8373682024,4197301.3580865003,537.019165039062
622921.1689149106,4197212.5911783474,525.384155273438
622922.5004375784,4197123.8242815752,520.435974121094
622923.8319362054,4197035.0573961809,511.675354003906
622925.1634107912,4196946.2905221656,509.455810546875
622926.4948613356,4196857.5236595264,506.842895507812
622927.8262878386,4196768.7568082670,507.528900146484
622929.1576902998,4196679.9899683865,510.121276855469
622930.4890687190,4196591.2231398840,513.234558105469
622931.8204230958,4196502.4563227585,518.566955566406
622933.1517534300,4196413.6895170119,521.132507324219
622934.4830597214,4196324.9227226404,535.665344238281
622935.8143419698,4196236.1559396489,551.757934570312
622937.1456001748,4196147.3891680362,574.207458496094
622938.4768343362,4196058.6224077977,610.588989257812
622939.8080444539,4195969.8556589400,655.457092285156
622941.1392305272,4195881.0889214575,662.443176269531
622942.4703925564,4195792.3221953539,636.759826660156
622943.8015305410,4195703.5554806255,635.539733886719
622945.1326444808,4195614.7887772769,654.478576660156
622946.4637343754,4195526.0220853034,662.948974609375
622947.7948002248,4195437.2554047089,677.047607421875
622949.1258420284,4195348.4887354895,714.70263671875
622950.4568597864,4195259.7220776472,756.456726074219
622951.7878534980,4195170.9554311810,791.613464355469
622953.1188231634,4195082.1887960937,860.174865722656
622954.4497687822,4194993.4221723815,984.101379394531
622955.7806903544,4194904.6555600446,1078.8486328125
622957.1115878792,4194815.8889590874,1085.98608398438
622958.4424613566,4194727.1223695036,1014.4189453125
622983.4995409002,4197746.2480419520,507.717254638672
622984.8319700517,4197657.4810694307,506.291412353516
622986.1643751503,4197568.7141082864,510.875579833984
622987.4967561958,4197479.9471585229,514.593627929688
622988.8291131876,4197391.1802201364,524.967956542969
622990.1614461256,4197302.4132931270,527.945922851562
622991.4937550096,4197213.6463774955,521.268737792969
622992.8260398392,4197124.8794732420,512.963317871094
622994.1583006142,4197036.1125803664,508.412353515625
622995.4905373346,4196947.3456988689,506.31103515625
622996.8227499998,4196858.5788287474,506.139526367188
622998.1549386098,4196769.8119700039,507.601318359375
622999.4871031642,4196681.0451226383,511.736755371094
623000.8192436626,4196592.2782866498,519.808654785156
623002.1513601053,4196503.5114620384,522.257995605469
623003.4834524913,4196414.7446488049,524.121215820312
623004.8155208210,4196325.9778469466,533.910705566406
623006.1475650938,4196237.2110564662,557.855712890625
623007.4795853094,4196148.4442773629,581.697509765625
623008.8115814677,4196059.6775096348,636.714782714844
623010.1435535686,4195970.9107532864,664.594604492188
623011.4755016116,4195882.1440083114,654.688903808594
623012.8074255964,4195793.3772747144,634.202392578125
623014.1393255232,4195704.6105524944,647.706420898438
623015.4712013908,4195615.8438416496,664.228637695312
623016.8030532000,4195527.0771421809,677.739624023438
623018.1348809500,4195438.3104540901,711.029113769531
623019.4666846409,4195349.5437773736,745.024780273438
623020.7984642718,4195260.7771120341,792.046142578125
623022.1302198430,4195172.0104580699,822.288269042969
623023.4619513542,4195083.2438154835,912.691711425781
623024.7936588048,4194994.4771842705,1054.49169921875
623026.1253421950,4194905.7105644336,1096.58410644531
623027.4570015244,4194816.9439559728,1080.08142089844
623028.7886367926,4194728.1773588872,1015.32208251953
623053.8198136622,4197747.3038898129,504.246398925781
623055.1530050588,4197658.5369098121,503.343658447266
623056.4861723890,4197569.7699411875,508.252349853516
623057.8193156520,4197481.0029839417,509.909698486328
623059.1524348476,4197392.2360380720,513.381286621094
623060.4855299758,4197303.4691035794,515.273193359375
623061.8186010362,4197214.7021804648,512.997436523438
623063.1516480284,4197125.9352687262,507.221069335938
623064.4846709524,4197037.1683683665,506.202453613281
623065.8176698080,4196948.4014793811,504.883239746094
623067.1506445946,4196859.6346017728,506.239196777344
623068.4835953122,4196770.8677355414,508.193084716797
623069.8165219604,4196682.1008806862,517.166137695312
623071.1494245392,4196593.3340372089,522.678894042969
623072.4823030480,4196504.5672051059,525.35888671875
623073.8151574868,4196415.8003843818,527.885925292969
623075.1479878554,4196327.0335750328,538.866821289062
623076.4807941534,4196238.2667770591,560.115051269531
623077.8135763806,4196149.4999904614,607.916137695312
623079.1463345366,4196060.7332152389,647.251098632812
623080.4790686212,4195971.9664513944,662.768920898438
623081.8117786344,4195883.1996989232,651.293090820312
623083.1444645756,4195794.4329578290,645.966735839844
623084.4771264448,4195705.6662281109,658.966918945312
623085.8097642416,4195616.8995097689,680.238830566406
623087.1423779660,4195528.1328028003,698.217895507812
623088.4749676174,4195439.3661072087,777.465209960938
623089.8075331958,4195350.5994229922,815.010681152344
623091.1400747008,4195261.8327501509,871.451293945312
623092.4725921320,4195173.0660886830,874.478515625
623093.8050854896,4195084.2994385911,989.081481933594
623095.1375547730,4194995.5327998754,1069.19555664062
623096.4699999820,4194906.7661725320,1116.013671875
623097.8024211164,4194817.9995565657,1078.73913574219
623099.1348181760,4194729.2329519736,992.164001464844
623124.1400923508,4197748.3603415200,501.982208251953
623125.4740459934,4197659.5933540370,501.515380859375
623126.8079755557,4197570.8263779264,505.547149658203
623128.1418810370,4197482.0594131956,508.271881103516
623129.4757624372,4197393.2924598400,508.660064697266
623130.8096197564,4197304.5255178604,503.862152099609
623132.1434529938,4197215.7585872570,504.612030029297
623133.4772621494,4197126.9916680297,504.919342041016
623134.8110472230,4197038.2247601785,503.312438964844
623136.1448082144,4196949.4578637034,503.20849609375
623137.4785451232,4196860.6909786044,505.549652099609
623138.8122579491,4196771.9241048805,510.145843505859
623140.1459466922,4196683.1572425319,519.019470214844
623141.4796113519,4196594.3903915612,526.590637207031
623142.8132519278,4196505.6235519638,530.090637207031
623144.1468684199,4196416.8567237435,535.718078613281
623145.4804608282,4196328.0899068955,543.351623535156
623146.8140291520,4196239.3231014274,582.427673339844
623148.1475733912,4196150.5563073298,618.102172851562
623149.4810935456,4196061.7895246083,662.364990234375
623150.8145896150,4195973.0227532657,663.216247558594
623152.1480615990,4195884.2559932945,657.236083984375
623153.4815094974,4195795.4892446985,659.266052246094
623154.8149333100,4195706.7225074777,679.602172851562
623156.1483330365,4195617.9557816330,694.007507324219
623157.4817086766,4195529.1890671598,760.980163574219
623158.8150602300,4195440.4223640645,844.469482421875
623160.1483876968,4195351.6556723416,918.461303710938
623161.4816910764,4195262.8889919939,940.435119628906
623162.8149703686,4195174.1223230194,958.120727539062
623164.1482255732,4195085.3556654202,1013.23614501953
623165.4814566900,4194996.5890191952,1108.11169433594
623166.8146637188,4194907.8223843426,1129.01696777344
623168.1478466589,4194819.0557608651,1053.97485351562
623169.4810055108,4194730.2891487619,993.109130859375
623194.4603769698,4197749.4173970781,501.57861328125
623195.7950928590,4197660.6504021073,500.319061279297
623197.1297846540,4197571.8834185079,503.864471435547
623198.4644523544,4197483.1164462864,507.400024414062
623199.7990959600,4197394.3494854392,506.760620117188
623201.1337154706,4197305.5825359682,501.917388916016
623202.4683108859,4197216.8155978722,500.565399169922
623203.8028822058,4197128.0486711515,503.216613769531
623205.1374294298,4197039.2817558069,501.520172119141
623206.4719525576,4196950.5148518374,502.661804199219
623207.8064515892,4196861.7479592422,506.87548828125
623209.1409265244,4196772.9810780212,513.070129394531
623210.4753773626,4196684.2142081764,520.83056640625
623211.8098041038,4196595.4473497067,529.580017089844
623213.1442067476,4196506.6805026103,534.06298828125
623214.4785852940,4196417.9136668891,546.310974121094
623215.8129397426,4196329.1468425421,559.206115722656
623217.1472700930,4196240.3800295712,599.311157226562
623218.4815763450,4196151.6132279718,630.327026367188
623219.8158584984,4196062.8464377485,663.759033203125
623221.1501165532,4195974.0796588995,667.3974609375
623222.4843505088,4195885.3128914237,673.714904785156
623223.8185603650,4195796.5461353231,678.064453125
623225.1527461217,4195707.7793905959,693.15087890625
623226.4869077787,4195619.0126572428,718.79931640625
623227.8210453354,4195530.2459352631,827.532104492188
623229.1551587918,4195441.4792246586,895.900268554688
623230.4892481476,4195352.7125254264,975.855773925781
623231.8233134024,4195263.9458375676,982.112182617188
623233.1573545564,4195175.1791610820,1000.89465332031
623234.4913716088,4195086.4124959698,1040.45922851562
623235.8253645597,4194997.6458422318,1133.28942871094
623237.1593334086,4194908.8791998662,1137.79553222656
623238.4932781555,4194820.1125688739,1055.580078125
623239.8271988000,4194731.3459492549,993.243469238281
623264.7806675222,4197750.4750564853,501.40771484375
623266.1161456587,4197661.7080540210,498.229919433594
623267.4515996872,4197572.9410629282,501.90576171875
623268.7870296075,4197484.1740832124,505.961975097656
623270.1224354192,4197395.4071148708,502.594635009766
623271.4578171220,4197306.6401579035,500.432586669922
623272.7931747158,4197217.8732123114,499.611541748047
623274.1285082004,4197129.1062780935,500.128082275391
623275.4638175756,4197040.3393552499,499.923461914062
623276.7991028408,4196951.5724437805,504.456146240234
623278.1343639960,4196862.8055436853,514.109985351562
623279.4696010408,4196774.0386549653,518.709411621094
623280.8048139752,4196685.2717776168,529.074035644531
623282.1400027986,4196596.5049116444,532.991760253906
623283.4751675110,4196507.7380570462,541.638916015625
623284.8103081122,4196418.9712138195,553.626892089844
623286.1454246019,4196330.2043819688,590.889221191406
623287.4805169796,4196241.4375614906,613.8505859375
623288.8155852451,4196152.6707523866,648.159912109375
623290.1506293986,4196063.9039546549,665.111145019531
623291.4856494394,4195975.1371682985,673.034606933594
623292.8206453671,4195886.3703933135,684.416137695312
623294.1556171820,4195797.6036297027,692.614318847656
623295.4905648836,4195708.8368774643,711.935546875
623296.8254884714,4195620.0701366002,779.451049804688
623298.1603879456,4195531.3034071065,885.338928222656
623299.4952633054,4195442.5366889890,969.945983886719
623300.8301145510,4195353.7699822448,1018.30578613281
623302.1649416820,4195265.0032868693,1027.96484375
623303.4997446982,4195176.2366028689,1035.81579589844
623304.8345235992,4195087.4699302400,1092.90759277344
623306.1692783848,4194998.7032689853,1152.17260742188
623307.5040090550,4194909.9366191020,1132.57006835938
623308.8387156090,4194821.1699805902,1062.82775878906
623310.1733980472,4194732.4033534508,986.483154296875
